135,897,409,895,410,936,135,938
1699,1235,1916,1232,1917,1280,1700,1283
1232,260,1580,264,1579,327,1232,323
122,1201,394,1198,394,1239,122,1242
696,1430,852,1395,862,1439,706,1474
446,494,803,502,802,544,445,536
989,734,1255,737,1254,776,988,773
743,830,896,832,895,874,742,872
450,448,801,454,800,496,450,490
890,1144,1148,1145,1148,1185,890,1184
407,402,655,399,656,443,407,445
441,682,702,684,701,727,441,724
1520,944,1788,941,1789,989,1521,991
754,687,1117,685,1117,726,754,728
1130,458,1335,460,1335,498,1130,497
1155,372,1254,373,1254,411,1154,409
684,253,915,255,915,317,684,315
907,592,1231,594,1231,631,906,629
1223,73,1320,54,1327,91,1230,110
542,996,754,997,754,1038,541,1037
1414,463,1630,462,1630,499,1414,500
597,1456,665,1435,677,1471,608,1492
1641,991,1800,992,1799,1032,1641,1030
541,1149,723,1147,723,1188,541,1189
898,1045,1137,1046,1136,1085,898,1084
742,734,959,736,959,775,742,773
1549,10,1747,-15,1750,11,1552,37
1802,940,1998,942,1998,985,1802,983
136,1098,338,1096,338,1138,136,1140
892,1195,1088,1194,1088,1234,892,1235
448,634,594,636,593,675,448,674
1416,417,1591,416,1591,453,1416,454
451,587,593,589,593,628,450,626
535,1198,797,1195,798,1237,536,1240
859,117,1015,116,1016,150,859,151
791,61,944,40,949,78,796,99
1323,128,1409,121,1412,156,1326,162
542,1096,724,1094,724,1136,543,1139
441,945,619,943,620,987,442,989
1594,1350,1713,1348,1714,1406,1595,1408
133,1150,262,1148,262,1188,134,1190
133,1047,320,1045,321,1086,133,1089
1418,506,1552,508,1552,547,1418,545
155,400,272,401,272,440,154,439
1288,1043,1398,1041,1398,1082,1289,1084
572,102,767,60,776,107,582,148
138,948,314,947,314,988,138,989
984,256,1100,259,1098,321,982,318
246,1251,387,1250,387,1293,247,1294
139,999,281,998,281,1037,139,1038
1427,830,1581,829,1581,871,1427,871
899,1098,1112,1096,1112,1133,900,1135
1259,594,1440,592,1441,632,1260,634
1671,1080,1836,1087,1834,1155,1668,1149
745,588,892,589,892,630,745,630
1133,687,1269,688,1268,727,1133,726
537,1249,638,1251,637,1291,536,1289
1012,110,1180,75,1189,114,1020,149
1813,988,1929,987,1929,1028,1813,1029
127,1251,232,1250,232,1292,128,1293
334,1046,475,1047,474,1089,334,1088
1130,411,1238,414,1236,453,1129,450
893,996,979,998,979,1036,893,1034
1473,96,1603,73,1610,110,1480,133
1292,1189,1402,1188,1402,1232,1292,1233
328,14,461,-9,468,26,334,51
1144,1045,1219,1045,1219,1084,1144,1083
745,639,815,638,816,675,746,676
1133,505,1294,504,1294,543,1133,544
1245,414,1318,415,1318,451,1245,450
199,494,278,495,277,537,199,536
629,946,703,945,704,987,630,988
559,1414,676,1386,685,1424,568,1451
715,946,784,947,783,987,715,987
1475,17,1553,3,1560,40,1482,55
1078,995,1171,994,1172,1035,1079,1036
249,449,328,449,328,488,249,487
154,450,240,449,240,488,154,489
1480,1351,1556,1351,1557,1405,1481,1406
293,401,372,404,370,443,291,441
965,34,1138,0,1146,42,973,76
156,51,301,-11,314,19,170,82
996,995,1061,995,1061,1035,996,1035
1416,112,1474,106,1477,137,1419,143
1422,31,1477,23,1482,58,1427,66
602,636,673,636,673,674,602,674
1360,44,1417,33,1424,70,1367,80
1125,1096,1165,1096,1165,1129,1126,1130
1324,51,1368,43,1374,80,1330,88
152,496,191,496,191,533,152,532
