356,66,507,70,507,94,355,90
307,306,360,308,360,322,306,321
197,63,275,65,275,88,196,86
190,93,259,94,259,110,190,109
185,359,256,358,257,374,185,374
539,349,597,351,597,364,539,362
301,322,364,323,364,338,301,337
461,365,535,366,535,380,461,379
191,111,253,112,253,127,191,125
303,340,368,340,368,354,303,355
307,222,401,221,401,236,307,236
185,342,239,342,239,357,185,356
70,311,119,311,119,325,70,324
409,222,467,224,467,238,409,237
188,275,238,276,238,289,188,288
250,112,323,112,322,129,250,128
309,188,377,189,377,203,309,201
189,128,283,129,283,144,189,143
70,277,120,276,120,290,70,290
377,173,421,173,420,187,377,186
70,294,114,293,115,306,70,307
222,172,260,172,260,185,221,185
369,135,413,136,413,150,369,149
540,363,592,364,592,377,539,376
435,119,480,120,480,134,434,134
127,311,172,310,173,323,127,324
220,205,286,205,286,219,220,219
184,326,235,325,235,340,185,341
70,328,105,328,105,342,70,342
543,378,592,379,592,393,543,392
433,152,474,153,474,167,432,166
186,290,246,291,246,306,185,305
310,206,350,207,349,219,310,219
435,135,489,137,488,151,434,149
367,152,414,152,414,167,366,166
287,66,325,66,325,88,287,88
306,172,369,173,369,187,305,186
220,187,259,188,258,202,220,201
72,346,107,345,108,358,73,359
71,126,108,126,108,142,71,142
71,91,104,92,104,107,70,106
302,357,357,356,358,370,302,371
384,189,426,189,426,203,384,202
71,362,103,363,103,375,71,375
305,259,336,259,336,271,305,271
106,361,149,362,149,375,106,375
71,380,104,380,104,392,71,393
443,258,490,258,490,271,444,271
260,188,285,188,285,202,260,202
372,101,405,100,406,115,372,116
349,291,379,290,379,304,349,305
341,258,381,258,381,270,341,271
410,305,439,305,440,321,410,322
367,306,395,306,394,321,367,321
103,379,145,378,145,391,103,392
408,356,439,355,439,370,408,370
110,328,136,328,137,341,110,341
108,91,134,92,133,107,108,107
366,118,400,117,400,132,366,132
492,137,523,137,523,151,492,151
239,276,267,276,267,289,239,289
69,107,98,108,97,125,69,125
97,110,126,109,126,124,97,124
329,290,353,291,353,304,329,304
268,276,290,275,290,289,268,289
185,377,217,377,217,390,185,390
399,117,424,117,424,133,399,132
300,291,324,291,324,305,300,305
350,322,381,320,382,337,351,338
516,382,555,380,555,393,516,394
