1308,134,1656,130,1657,202,1309,206
407,431,740,427,741,470,408,475
136,1166,409,1158,410,1201,137,1209
426,619,692,614,692,659,427,664
381,328,626,326,626,368,381,371
547,947,762,941,763,986,548,992
553,1047,737,1043,738,1087,554,1091
1499,728,1666,724,1667,770,1500,774
910,1080,1168,1074,1169,1116,911,1122
651,156,897,153,898,222,651,224
746,762,901,759,902,803,747,807
909,981,1156,977,1157,1017,910,1021
1141,408,1309,406,1309,448,1141,450
739,661,966,654,967,699,740,705
911,1031,1137,1026,1138,1067,912,1072
1048,547,1224,546,1224,587,1048,588
1825,837,2029,834,2029,881,1825,884
126,861,411,855,412,899,127,905
428,519,577,518,577,559,428,560
553,1099,757,1094,758,1135,553,1140
1041,498,1214,497,1215,537,1042,538
1139,357,1352,358,1352,398,1139,397
1539,850,1807,843,1809,893,1540,900
134,915,320,912,321,953,135,956
109,442,238,441,239,487,110,488
370,382,624,379,624,420,370,423
976,650,1167,648,1168,693,976,695
143,1066,349,1063,349,1104,144,1107
340,1008,481,1004,482,1049,341,1053
529,900,689,893,691,939,531,945
1267,589,1448,588,1448,631,1267,632
559,1200,660,1199,661,1240,560,1241
429,570,578,569,578,610,429,611
841,556,1036,552,1037,592,842,597
1136,308,1244,306,1244,347,1137,349
1719,1139,1937,1130,1939,1176,1721,1186
844,504,1024,501,1024,543,844,546
1168,261,1274,262,1274,302,1167,301
954,601,1135,599,1136,640,955,642
1778,890,1917,887,1918,936,1779,939
1162,970,1239,970,1238,1012,1161,1011
913,1129,1109,1124,1110,1168,914,1173
136,1016,327,1013,328,1054,137,1057
1550,344,1711,342,1712,385,1550,387
264,1211,409,1210,409,1254,264,1255
612,374,812,375,812,415,612,414
137,966,282,965,283,1006,137,1008
146,1118,275,1115,276,1156,147,1159
908,933,992,934,991,973,908,972
740,611,837,612,837,652,740,652
1888,1351,1962,1351,1962,1405,1888,1404
654,1142,815,1140,815,1185,655,1188
1445,391,1580,393,1579,442,1444,440
148,1218,252,1215,253,1258,149,1261
1436,297,1539,298,1539,340,1436,339
1310,962,1420,960,1421,1002,1310,1004
103,340,222,338,222,381,104,383
975,148,1103,149,1103,217,974,215
1594,1352,1714,1350,1716,1406,1596,1409
1315,1107,1426,1106,1427,1152,1316,1153
1441,350,1538,348,1539,392,1442,394
736,510,831,509,831,550,737,551
1092,923,1193,922,1193,964,1093,965
811,368,929,367,929,410,811,410
246,335,333,338,332,381,245,379
1434,253,1509,254,1509,294,1434,294
1010,929,1076,928,1076,967,1010,968
1155,595,1255,596,1255,638,1155,637
561,1151,657,1149,658,1190,562,1192
212,390,291,391,290,432,211,431
1259,305,1332,305,1332,343,1259,343
738,560,824,560,824,600,739,600
590,566,661,566,661,606,590,606
106,393,197,394,197,435,106,435
1481,1353,1553,1351,1555,1405,1482,1407
860,609,932,607,933,647,861,648
442,901,514,901,515,944,442,944
1695,891,1771,890,1772,932,1696,934
1138,1026,1185,1023,1187,1058,1140,1061
