188,325,343,329,342,350,187,346
221,47,335,49,335,66,220,64
513,345,583,343,584,362,514,364
214,123,317,125,317,143,214,141
412,266,497,264,498,283,413,286
140,309,253,310,252,328,140,327
184,191,282,190,282,208,184,209
169,69,279,70,279,87,169,86
513,264,617,265,617,284,513,282
609,370,682,370,681,387,609,386
600,299,669,298,669,318,600,319
742,108,796,109,796,127,742,126
78,125,178,126,178,146,78,145
744,202,786,203,786,220,743,219
295,267,381,268,381,285,295,284
310,68,420,70,419,87,309,85
367,376,486,376,486,392,367,393
238,285,295,286,294,303,238,302
366,48,452,50,452,66,366,65
87,332,147,330,148,347,87,349
522,321,588,320,588,338,523,340
743,222,800,223,799,240,743,239
229,351,297,350,298,372,230,373
87,355,143,354,144,374,88,376
443,188,509,188,510,204,444,204
276,145,342,144,342,160,276,161
317,90,393,90,393,107,316,106
628,186,691,185,692,203,629,205
80,164,137,163,137,182,81,183
144,250,215,251,214,270,144,269
639,70,700,71,700,86,639,85
745,258,794,259,794,276,744,275
746,147,796,148,795,164,746,162
745,184,793,186,792,202,744,200
518,188,564,188,564,203,519,204
572,185,650,186,650,204,572,203
524,303,568,302,569,318,524,319
746,70,788,72,787,89,745,87
128,381,183,379,184,402,128,403
296,307,348,307,348,323,296,324
698,517,759,517,759,539,698,540
293,190,332,189,332,206,293,206
166,353,227,351,227,372,167,374
468,70,529,71,529,87,468,86
334,164,403,162,403,181,335,182
745,278,797,280,796,296,744,295
303,286,356,285,356,302,304,302
114,186,171,187,171,203,114,202
426,283,484,280,485,298,427,301
380,188,436,188,436,205,380,206
743,50,787,52,787,70,743,68
432,248,486,246,486,262,433,264
270,230,317,229,317,247,270,248
78,146,143,145,143,163,78,164
240,308,299,308,300,325,241,325
744,241,783,242,783,257,744,257
328,377,367,376,367,394,329,395
86,312,136,310,136,326,87,327
166,289,228,288,228,303,166,304
227,251,293,251,293,268,227,268
743,89,786,90,785,106,742,105
85,254,126,252,126,270,85,271
227,145,282,145,282,162,227,162
460,228,509,226,509,244,460,245
189,379,228,377,229,398,189,400
473,347,529,345,529,364,473,365
543,71,584,72,584,87,543,86
86,272,136,273,136,289,86,288
155,231,209,230,209,247,155,249
350,144,404,145,404,160,350,160
84,232,128,232,128,250,84,250
552,280,613,280,613,298,552,297
440,348,478,346,478,364,441,365
84,289,128,288,128,305,84,306
744,126,785,127,785,144,744,143
341,285,383,284,383,301,341,302
501,282,544,281,544,297,501,298
612,243,661,242,662,259,612,259
274,163,323,163,324,181,275,182
522,371,557,370,558,388,523,389
231,164,269,163,270,181,232,182
355,306,385,305,386,321,355,323
755,165,788,166,787,183,754,182
181,164,230,164,230,182,181,182
88,382,123,382,123,400,88,401
746,367,777,367,777,382,746,382
229,267,288,269,287,286,229,284
343,190,375,190,375,205,343,205
489,248,521,247,522,261,489,261
653,519,676,518,676,538,653,538
187,270,224,270,224,285,187,285
604,517,635,517,636,539,604,539
511,225,555,225,555,243,511,243
522,244,559,245,559,261,521,260
224,230,262,230,262,247,224,247
574,243,607,243,607,260,575,260
338,50,374,49,375,65,339,66
193,146,223,146,223,162,193,162
744,297,789,297,789,312,744,312
430,72,464,71,464,85,430,86
139,270,185,272,184,289,139,287
144,146,191,147,190,162,144,161
82,186,114,186,114,202,82,202
127,163,163,164,163,183,127,183
150,330,177,329,178,346,150,347
558,371,595,371,595,387,558,387
266,378,296,378,296,397,266,396
118,252,151,251,151,268,119,269
503,322,534,321,535,339,504,340
479,322,503,322,503,338,479,338
389,304,423,303,423,320,389,321
282,70,312,70,313,85,282,85
473,282,502,281,502,297,474,298
125,232,154,232,154,249,126,249
586,71,608,70,608,85,586,85
550,244,576,243,576,260,550,261
615,71,637,71,637,85,615,85
