844,622,1112,624,1111,668,844,667
930,913,1264,915,1264,966,930,964
852,989,1145,987,1145,1036,853,1038
1001,838,1372,841,1372,893,1001,890
995,52,1330,54,1330,105,994,103
989,1054,1244,1050,1245,1102,990,1106
517,1063,749,1061,749,1119,517,1121
852,407,1153,410,1153,459,851,455
1024,224,1220,222,1220,280,1024,283
312,919,493,918,493,972,312,973
1256,1047,1409,1050,1409,1098,1255,1095
1257,305,1500,307,1500,385,1257,384
846,130,1191,134,1190,198,845,194
1471,131,1829,132,1829,196,1471,194
1171,411,1401,414,1400,460,1171,457
540,400,752,403,751,450,539,447
1467,483,1666,484,1665,526,1466,524
972,479,1255,482,1255,524,972,521
315,329,527,325,528,376,316,381
311,769,538,771,538,817,310,815
1508,53,1784,52,1785,104,1508,106
1036,550,1319,552,1319,596,1036,593
851,549,1024,550,1024,597,851,596
852,1135,1013,1134,1013,1180,852,1180
553,770,724,773,723,817,553,814
1338,553,1543,554,1543,598,1338,596
324,398,448,400,447,444,324,443
310,696,536,697,536,742,310,741
380,467,522,468,521,523,379,522
551,694,700,697,698,753,550,749
314,846,479,847,479,890,313,889
310,471,368,469,370,512,311,514
447,1137,566,1136,566,1183,447,1184
1447,226,1617,227,1616,277,1447,276
557,474,722,478,721,518,556,514
1270,481,1487,482,1487,525,1269,524
1240,226,1354,230,1352,278,1238,274
404,1065,504,1066,504,1118,403,1117
496,843,584,849,581,892,493,886
854,307,992,309,992,374,853,373
315,1067,401,1068,400,1111,315,1110
1590,1348,1726,1348,1726,1407,1591,1408
643,327,731,332,729,377,640,372
848,698,958,700,957,750,847,748
517,992,588,993,588,1037,516,1036
1626,223,1710,226,1708,280,1624,277
316,1140,428,1139,428,1183,316,1184
848,477,926,479,925,522,847,520
530,328,628,329,627,373,529,371
850,771,957,772,957,821,850,820
1473,1350,1553,1349,1554,1406,1475,1407
1288,133,1385,136,1383,198,1286,195
313,994,453,994,453,1037,313,1037
712,694,804,701,801,745,709,738
1887,1350,1961,1349,1961,1406,1888,1407
524,918,611,921,610,966,522,964
1399,53,1483,54,1482,106,1399,105
1394,415,1472,416,1472,457,1394,456
1364,226,1429,225,1429,275,1364,276
602,991,655,991,656,1034,602,1035
429,993,507,992,508,1037,430,1038
481,401,522,400,524,444,483,445
1779,1354,1859,1352,1860,1405,1781,1407
848,845,1117,845,1117,893,848,893
