334,336,351,334,364,465,347,466
72,37,147,39,147,53,72,51
277,316,325,313,326,328,278,331
58,474,70,474,73,527,61,528
96,275,140,272,141,292,98,294
206,205,260,203,261,219,206,221
274,108,306,107,307,129,274,130
75,246,121,242,122,256,76,260
116,98,130,99,129,134,115,133
93,56,130,56,130,70,93,69
300,123,314,122,316,174,302,174
61,148,83,147,84,183,62,184
58,69,83,68,84,110,59,111
108,46,152,45,152,61,108,62
236,129,263,130,262,159,236,158
132,154,150,154,153,212,135,213
331,218,348,216,359,336,343,338
100,69,128,69,129,86,100,86
179,412,193,412,195,450,181,450
335,184,354,182,359,242,340,243
214,223,249,221,250,235,215,237
180,211,191,210,194,267,183,267
299,325,327,323,328,343,300,345
114,291,140,291,140,308,114,308
284,74,315,74,314,90,284,90
216,236,235,234,237,250,218,252
86,302,110,301,110,320,87,321
94,294,120,292,121,307,95,309
98,148,114,148,113,197,96,197
142,63,156,63,156,86,142,86
125,144,140,143,142,186,126,186
272,119,288,118,291,164,275,165
95,253,143,249,144,266,96,270
87,151,97,151,100,198,89,198
206,236,221,234,224,259,209,260
55,50,78,49,79,76,57,77
135,51,157,51,157,72,135,72
300,338,322,336,324,366,302,367
71,266,94,263,99,293,75,296
