893,1073,1237,1071,1237,1125,893,1127
1091,1156,1402,1154,1402,1205,1091,1207
828,746,1131,745,1131,799,828,801
1021,664,1374,662,1375,718,1021,721
759,131,1108,135,1108,187,758,183
933,396,1294,399,1294,478,933,475
1306,226,1686,232,1686,294,1306,289
1178,986,1485,981,1485,1036,1179,1040
612,210,986,213,986,282,612,279
249,1089,431,1086,432,1143,250,1145
1097,1223,1356,1218,1357,1273,1098,1278
819,1316,1000,1314,1001,1367,820,1369
453,1244,688,1242,689,1305,454,1307
242,1249,447,1250,447,1308,241,1307
675,1168,982,1164,982,1213,675,1216
1310,144,1606,147,1605,198,1310,196
837,502,1133,505,1132,557,836,554
243,1179,445,1177,446,1227,243,1229
1358,1213,1515,1214,1514,1265,1357,1263
821,995,1164,993,1164,1044,822,1047
276,916,471,920,470,968,275,964
422,498,693,502,693,550,421,546
246,415,558,408,559,461,247,468
793,312,1002,310,1003,369,793,371
246,1334,359,1333,359,1383,247,1384
458,1176,579,1177,578,1224,458,1223
480,570,659,575,658,624,478,619
243,999,419,1001,418,1053,243,1051
248,498,399,502,398,548,247,545
484,914,661,918,660,967,483,963
1102,578,1257,579,1257,625,1102,623
242,831,476,833,476,883,241,882
460,1083,553,1090,550,1136,457,1129
376,1329,506,1328,507,1379,377,1380
313,569,470,571,470,629,312,627
824,830,938,833,937,885,823,882
820,914,938,916,937,967,820,965
1255,320,1421,321,1420,372,1255,371
935,579,1079,580,1079,626,935,625
1480,1352,1553,1351,1554,1405,1481,1406
1030,313,1139,315,1138,370,1029,368
1084,220,1184,222,1183,284,1083,282
490,831,633,837,631,890,487,885
820,579,906,582,905,627,819,625
1444,317,1534,322,1531,381,1441,377
434,997,526,1003,522,1052,430,1045
576,410,665,415,662,462,573,457
1201,139,1286,142,1284,193,1200,190
240,572,306,571,307,619,240,619
652,828,746,836,742,882,649,875
1163,318,1232,318,1232,369,1163,368
590,1175,652,1171,655,1217,592,1221
