1478,920,1720,915,1721,960,1479,964
163,1091,356,1089,357,1127,164,1130
146,903,411,901,411,940,146,942
1602,1038,1774,1046,1770,1127,1599,1120
552,1128,721,1126,721,1162,552,1164
735,831,881,830,881,868,736,870
442,503,812,509,811,550,442,544
1389,816,1535,815,1535,855,1389,856
879,1116,1117,1113,1118,1149,880,1152
881,1026,1110,1025,1110,1061,882,1063
551,1080,722,1078,723,1116,551,1119
157,999,295,998,295,1035,158,1037
1226,253,1591,255,1591,320,1226,318
546,987,748,986,748,1027,546,1028
449,454,807,460,806,502,448,497
761,689,1089,687,1089,724,761,727
883,1072,1092,1070,1093,1105,884,1107
1585,962,1728,960,1729,998,1585,999
549,1171,784,1166,785,1207,550,1211
898,594,1218,593,1218,630,898,632
449,943,621,940,622,981,450,984
440,646,578,647,577,684,440,682
166,1139,286,1137,286,1174,166,1176
436,692,698,691,698,731,436,733
885,1161,1065,1158,1065,1194,885,1197
349,1040,479,1038,480,1080,349,1081
159,1183,416,1180,416,1218,159,1221
660,250,896,251,896,317,660,316
383,411,631,408,632,450,383,452
278,1223,411,1221,412,1263,279,1265
1112,458,1310,459,1310,497,1112,496
1251,1016,1355,1014,1355,1052,1251,1054
440,599,581,598,581,635,441,636
158,1046,338,1044,338,1081,158,1083
1125,371,1258,369,1258,407,1126,409
551,1219,644,1218,645,1254,551,1255
951,733,1171,734,1171,772,951,771
1625,1179,1820,1176,1821,1217,1626,1219
1393,458,1603,457,1603,495,1393,495
1731,914,1917,915,1917,953,1731,952
155,951,329,949,329,988,155,990
731,738,940,736,941,774,731,775
164,1229,262,1226,263,1266,165,1269
1592,1350,1729,1348,1730,1406,1593,1408
1233,590,1411,588,1412,629,1233,630
1054,977,1145,977,1146,1013,1055,1013
130,411,252,413,251,453,129,451
1252,1147,1353,1146,1353,1185,1253,1186
1393,504,1521,505,1521,543,1393,542
732,595,876,595,876,633,732,634
1389,410,1570,412,1569,452,1389,449
1112,684,1240,685,1240,723,1112,723
967,252,1084,254,1083,318,966,316
1116,506,1270,505,1270,542,1116,543
1170,730,1263,731,1262,769,1169,768
630,941,700,940,700,978,631,979
132,462,220,462,220,502,132,502
267,411,349,413,348,454,265,452
1740,958,1851,957,1851,994,1740,994
732,644,802,643,803,680,732,681
1476,1351,1555,1350,1555,1406,1477,1407
1111,411,1218,412,1218,451,1111,450
1784,1353,1885,1350,1886,1400,1785,1403
880,982,959,982,960,1020,880,1020
181,509,259,509,259,550,181,551
594,644,659,645,658,682,594,681
1225,412,1298,413,1298,449,1225,449
1114,1021,1190,1021,1190,1056,1115,1057
707,941,774,941,774,974,707,974
232,462,304,461,304,501,232,501
975,978,1039,979,1038,1015,974,1014
1092,1069,1138,1067,1139,1098,1093,1099
1130,1109,1170,1108,1170,1144,1130,1144
132,510,175,509,176,547,133,548
