252,104,365,108,365,125,252,121
204,124,300,126,299,143,204,141
341,146,411,147,411,164,341,164
271,367,356,368,356,386,271,384
201,292,310,296,309,313,201,309
341,126,425,129,425,146,340,143
399,109,475,111,475,128,398,126
518,243,586,245,586,263,518,261
132,173,203,177,203,194,131,190
445,243,510,244,510,260,444,259
659,135,719,137,719,152,659,150
321,314,393,317,392,331,321,328
534,373,599,375,599,393,534,391
171,347,246,349,246,366,171,364
151,230,208,232,208,249,150,247
583,355,661,360,660,377,582,372
119,363,176,365,175,382,119,380
287,196,350,195,350,211,288,212
217,310,287,312,286,329,217,327
266,348,330,350,329,367,266,365
240,213,316,213,316,230,240,229
630,303,678,305,677,321,629,319
381,418,435,420,434,437,381,435
603,335,658,338,657,355,602,352
123,190,175,194,173,210,122,206
238,389,302,390,302,409,238,408
242,175,296,176,296,194,241,193
483,130,545,132,544,149,482,148
186,327,257,327,257,344,186,343
263,238,311,238,311,256,263,255
230,192,288,195,287,211,229,209
474,280,523,281,522,299,474,298
118,307,164,311,163,327,117,323
526,281,569,283,569,298,526,297
455,299,504,299,504,315,455,314
384,351,433,351,433,369,384,368
384,241,437,243,436,258,384,256
287,276,339,278,339,295,286,293
258,329,315,330,315,344,258,344
320,239,378,240,377,256,320,255
120,208,168,211,167,228,119,226
180,193,225,196,224,211,180,208
117,270,160,273,159,290,116,287
697,517,757,517,757,539,696,539
537,355,579,357,579,373,537,371
119,324,160,327,160,342,118,339
120,346,164,347,164,363,119,361
181,273,242,277,242,293,180,290
399,316,481,318,480,337,398,335
119,387,170,388,170,406,119,405
531,396,581,396,580,413,531,412
495,372,525,373,524,390,494,388
208,366,247,367,246,383,208,382
327,351,376,351,375,367,327,367
215,236,252,238,252,254,214,253
171,311,214,313,213,329,171,326
659,426,698,427,698,443,659,442
119,291,159,293,159,309,118,307
297,177,340,177,340,193,297,193
451,332,495,334,494,349,451,348
240,273,297,275,297,293,240,292
564,334,597,336,596,353,563,351
154,413,209,413,208,433,154,433
565,422,604,423,604,440,565,439
211,413,251,413,251,433,211,433
584,300,620,304,619,321,582,317
366,331,402,332,402,348,366,347
451,395,491,395,491,414,451,413
530,421,567,422,567,438,529,438
318,331,365,331,366,345,318,346
513,330,554,333,553,353,512,350
191,388,240,388,239,407,191,407
602,517,636,516,636,539,603,540
589,133,630,134,630,150,588,149
502,300,533,302,533,315,502,314
696,359,727,362,726,377,695,375
488,395,532,395,531,413,487,412
343,417,381,418,380,435,342,433
366,108,398,109,398,126,365,125
436,352,466,354,465,370,435,369
652,519,675,518,675,538,652,538
438,420,473,421,472,439,437,437
167,209,198,210,197,229,166,227
491,318,520,319,519,334,491,332
599,423,625,424,624,440,599,439
623,424,658,427,657,444,622,441
473,420,513,420,513,438,473,438
174,365,204,366,203,383,174,382
215,175,245,176,244,193,214,191
534,300,569,302,569,317,534,315
148,290,177,293,176,308,147,306
156,272,191,274,190,291,154,288
