275,396,391,393,392,410,275,414
560,387,620,385,621,403,560,405
362,155,439,154,439,171,363,172
155,195,231,195,231,210,155,211
241,417,331,413,332,430,242,434
383,137,472,134,472,152,383,155
317,361,379,359,380,375,317,376
217,344,287,343,287,358,217,359
229,139,331,138,331,155,229,156
347,323,426,323,426,339,347,340
524,115,592,115,592,133,524,132
273,119,375,117,375,135,273,136
243,309,312,308,312,325,243,326
610,115,686,114,686,130,610,130
145,214,201,213,201,228,145,229
592,332,646,331,647,348,592,348
399,249,473,248,473,265,399,266
438,320,518,319,519,337,438,338
292,253,349,252,349,268,292,268
626,317,685,315,686,330,626,332
607,351,698,350,699,368,607,369
698,518,757,518,758,539,699,540
156,402,207,400,208,417,156,419
646,298,693,299,693,313,646,312
291,228,340,227,340,243,291,244
156,420,206,419,207,435,156,436
298,209,354,208,354,223,298,225
509,134,567,134,566,151,509,151
146,230,192,229,193,247,147,248
278,341,344,340,345,356,278,357
675,131,728,133,728,148,675,147
559,318,620,317,621,333,559,334
194,435,241,434,241,452,194,453
560,404,611,402,611,419,561,421
152,332,195,331,195,344,152,345
179,250,231,250,231,264,179,265
201,365,289,363,289,377,201,380
420,116,497,117,497,133,420,132
323,291,366,290,367,306,324,308
248,433,284,431,285,448,249,450
550,283,589,283,589,297,550,297
242,253,286,253,286,269,242,268
473,335,520,334,521,350,473,351
560,353,600,353,600,368,559,368
478,303,526,302,526,317,479,318
501,285,546,285,546,299,501,300
152,347,189,346,190,360,152,361
152,367,195,366,196,381,152,382
150,314,186,312,187,328,151,329
148,295,186,295,186,310,149,311
317,193,356,191,357,206,317,207
377,429,411,428,412,444,378,445
273,293,313,292,314,307,273,308
673,418,710,419,710,433,672,433
267,192,317,190,317,206,268,207
201,212,247,211,247,226,202,227
414,428,464,425,465,440,414,443
480,408,518,407,519,423,481,424
606,300,639,301,638,315,605,314
154,438,189,437,189,452,155,453
514,406,554,405,554,422,514,423
523,303,553,302,553,316,523,317
643,419,676,420,676,434,643,434
537,334,575,334,575,350,537,350
204,310,243,311,242,327,204,326
462,425,499,424,499,439,462,439
273,327,335,328,335,342,273,341
355,252,389,251,389,265,356,266
710,350,739,351,738,365,710,364
243,227,284,228,284,244,242,244
201,328,242,328,242,344,201,344
249,210,294,209,295,225,250,226
497,423,534,423,535,438,497,439
588,420,624,419,624,434,588,435
650,518,679,518,680,538,651,539
212,293,265,294,265,310,212,309
319,431,348,430,348,447,320,448
145,251,173,250,173,264,145,265
517,389,554,389,554,405,517,404
602,517,635,516,636,539,602,539
243,328,277,327,277,342,244,342
555,421,592,421,592,437,555,436
343,342,379,341,380,355,344,356
518,318,548,318,548,334,518,334
384,118,414,117,414,133,385,135
479,136,506,135,506,150,480,151
579,135,618,135,618,150,579,150
622,419,646,420,646,434,621,433
558,301,594,301,594,315,558,316
329,138,362,138,362,153,330,153
189,295,213,294,213,308,189,309
212,400,237,399,238,413,213,414
584,302,615,301,615,315,584,316
360,359,404,360,404,372,360,372
649,133,670,134,670,149,649,148
234,194,263,194,263,207,234,207
618,134,648,135,648,149,618,149
182,312,205,311,206,327,182,328
