885,129,1231,138,1230,186,884,178
770,887,1055,893,1053,943,769,937
800,615,1129,624,1127,667,799,658
1118,1125,1381,1115,1383,1163,1120,1173
140,518,435,524,434,569,138,563
779,683,1004,687,1003,730,778,726
780,753,1068,758,1067,807,779,801
126,655,323,660,322,704,124,699
1385,224,1644,233,1642,279,1383,270
336,397,604,405,602,464,334,456
776,477,974,483,973,528,775,522
789,201,1069,209,1068,255,788,247
1383,371,1597,374,1596,428,1383,425
1082,348,1299,353,1297,414,1080,409
1415,1138,1705,1141,1704,1182,1414,1178
1196,1177,1411,1175,1412,1218,1196,1220
1196,287,1337,293,1335,349,1193,344
781,549,946,551,945,597,780,595
131,102,402,110,400,157,129,149
1194,629,1378,634,1376,679,1192,674
1075,212,1334,221,1333,266,1073,257
935,280,1184,286,1183,333,934,327
1097,1175,1192,1176,1191,1215,1096,1214
128,726,334,725,335,777,128,778
736,1094,968,1097,967,1143,735,1141
137,389,328,393,327,439,136,434
1419,449,1639,453,1638,500,1418,496
436,114,694,118,693,164,435,160
272,324,505,327,504,379,272,376
498,1093,721,1095,721,1132,497,1130
130,246,306,251,305,298,129,293
789,420,965,425,964,475,787,470
998,425,1171,433,1169,480,996,472
132,318,260,321,259,366,131,363
703,1150,852,1153,851,1191,702,1187
920,341,1065,346,1064,392,918,388
800,982,899,981,900,1019,801,1020
131,789,251,791,251,835,131,833
342,593,474,598,473,642,340,637
787,274,919,278,918,323,785,320
341,182,475,188,473,234,339,228
320,253,445,258,444,303,318,299
327,456,445,462,442,515,324,508
888,822,1012,824,1011,867,887,864
435,731,568,735,567,781,434,777
314,865,435,869,433,912,313,908
135,449,251,451,250,504,134,502
555,1140,685,1144,684,1192,554,1188
499,802,614,806,613,860,498,856
133,859,239,861,238,904,132,901
466,531,576,535,574,586,464,582
207,179,322,180,321,226,207,224
584,739,697,742,696,794,583,791
1591,1350,1728,1348,1728,1407,1591,1408
375,797,485,800,484,845,374,842
777,816,874,819,873,863,776,860
133,587,226,589,225,632,132,630
209,591,322,592,322,634,209,633
644,271,757,273,756,319,643,317
1246,437,1337,439,1336,489,1245,487
122,177,210,178,210,221,122,220
323,730,423,732,422,775,322,773
269,794,361,797,360,839,267,836
1888,1351,1961,1350,1962,1406,1889,1407
1480,1351,1553,1350,1554,1406,1481,1407
495,1146,544,1145,545,1180,496,1182
249,864,309,865,309,905,249,904
1779,1352,1865,1350,1866,1406,1780,1408
1354,445,1408,446,1408,491,1353,490
261,457,313,457,313,498,261,497
