261,409,351,413,351,427,260,423
256,102,355,103,355,120,256,119
307,616,395,618,394,634,307,632
256,487,295,488,295,502,256,501
129,582,182,585,181,599,128,596
160,446,212,447,212,460,160,459
294,488,336,487,337,501,295,502
158,409,227,412,227,425,158,423
125,597,189,600,189,613,125,610
87,566,143,568,143,581,86,580
162,175,205,176,204,189,162,188
46,595,81,597,80,609,45,607
40,565,86,567,85,580,39,577
252,616,306,618,306,631,252,630
261,500,305,501,305,514,261,514
242,142,282,142,282,155,242,156
96,152,155,152,155,165,96,165
125,293,174,295,174,306,125,305
178,220,211,220,211,232,178,231
301,429,347,430,346,442,300,441
334,517,396,519,396,533,333,531
253,427,307,429,307,442,252,440
314,462,361,463,361,475,314,474
240,153,278,152,278,164,240,165
106,190,154,191,153,203,105,202
199,178,240,177,240,189,199,190
152,103,200,103,200,118,151,118
318,244,375,246,375,258,318,257
155,514,205,515,205,528,155,527
169,397,223,399,223,411,169,409
169,189,201,190,201,203,169,203
158,427,193,428,193,442,158,441
253,514,310,515,310,530,253,529
158,460,214,461,213,474,158,473
45,397,74,398,73,408,45,407
98,142,148,142,149,154,98,155
125,395,166,396,166,408,124,407
254,473,293,474,293,487,253,486
143,142,200,143,199,156,143,154
275,445,317,446,317,458,275,458
75,583,115,585,114,598,74,597
53,611,92,613,92,626,53,624
198,499,238,501,237,514,198,512
241,126,276,127,276,142,240,140
309,220,344,220,344,232,308,232
191,199,223,198,223,211,192,212
248,191,286,191,286,202,247,201
205,191,251,190,252,202,205,202
192,293,237,294,237,305,192,304
326,143,362,144,361,155,326,154
190,282,245,281,245,294,191,295
286,462,327,461,328,474,286,474
68,292,98,293,97,306,68,305
99,133,136,134,136,146,99,145
319,445,364,447,364,460,319,457
125,254,168,255,168,267,125,265
225,398,255,399,255,410,224,409
288,476,333,475,333,488,288,489
141,244,176,244,176,256,141,256
90,397,123,398,122,409,90,408
203,515,244,516,243,528,202,527
215,262,254,263,254,274,215,274
49,264,80,264,80,274,49,275
354,306,400,306,400,316,354,316
85,263,115,264,115,276,85,275
165,199,188,200,188,211,165,211
331,475,371,476,370,489,331,488
105,178,136,178,136,191,106,191
211,103,238,103,238,117,211,117
253,445,283,445,283,458,253,459
377,243,419,247,418,258,376,254
106,244,138,245,138,257,105,256
47,283,69,282,69,294,47,294
48,244,82,244,82,255,48,255
289,191,317,191,317,203,289,203
253,462,289,461,290,474,254,475
45,142,71,142,70,155,45,154
64,273,85,274,85,286,63,285
47,293,71,293,71,305,47,305
301,130,322,131,322,144,301,143
177,499,201,500,201,513,176,513
66,302,99,303,99,314,66,314
126,273,163,273,162,287,126,286
273,264,293,263,293,275,274,276
213,255,246,256,246,267,212,266
155,499,177,499,177,513,154,512
344,253,390,255,390,266,344,264
32,610,58,612,57,625,31,623
47,274,71,274,71,286,47,286
132,179,158,178,159,192,133,193
45,132,69,132,69,143,45,143
48,254,80,255,80,265,47,264
34,582,59,584,58,596,33,595
48,304,72,303,72,315,48,316
54,581,79,583,78,597,53,595
48,150,73,151,72,164,48,163
193,264,223,265,223,277,193,276
65,140,86,141,86,155,64,154
127,282,164,282,164,295,127,295
71,133,88,133,88,145,71,145
126,302,165,302,165,313,126,314
273,295,294,295,294,305,273,305
