52,608,175,604,176,631,53,634
273,491,375,488,375,512,273,514
272,544,363,541,364,566,273,569
454,508,578,506,579,530,455,533
370,346,476,343,477,366,371,369
735,386,798,385,799,406,735,407
598,85,839,87,838,121,597,119
212,465,322,462,323,488,213,490
438,396,515,395,515,418,438,419
455,535,569,531,570,556,456,559
47,443,183,441,183,466,48,468
210,321,345,320,345,345,210,346
370,293,492,294,492,317,370,316
332,595,403,593,404,617,332,619
329,83,451,84,450,119,329,118
178,193,313,194,313,218,178,217
452,561,578,555,579,581,453,587
183,222,286,221,287,242,183,243
153,522,226,520,226,544,153,546
776,441,898,438,899,464,777,467
46,526,142,524,143,550,47,552
47,554,153,551,154,577,48,579
589,314,683,312,683,337,590,338
265,627,321,625,322,648,266,650
44,470,143,469,144,494,44,496
269,570,376,567,377,593,269,596
554,340,639,339,640,363,555,365
280,436,356,435,357,460,280,461
495,316,580,315,580,339,496,340
104,634,184,633,184,657,105,658
579,192,676,194,676,217,579,215
267,599,330,597,331,621,268,623
855,587,959,581,960,606,856,612
372,267,486,268,486,290,371,289
453,587,555,582,556,607,454,613
371,400,430,398,431,420,372,423
45,583,119,581,120,606,46,608
43,499,125,496,126,521,44,524
372,319,424,320,424,342,372,341
45,220,104,219,105,245,45,245
210,270,284,270,284,293,209,292
39,168,105,167,105,192,40,193
306,219,380,220,380,243,306,242
829,464,901,462,902,484,829,486
498,265,574,265,574,288,498,288
376,193,461,193,461,217,376,216
489,84,554,85,554,119,489,118
209,294,285,295,285,319,208,318
690,312,743,311,743,334,690,335
573,217,658,217,658,240,573,240
716,168,767,167,768,188,717,189
910,461,964,460,965,481,910,482
44,639,100,636,101,660,45,662
905,435,996,435,996,458,905,458
592,147,645,147,645,168,592,168
208,438,270,437,270,462,209,463
490,343,544,343,544,364,490,365
661,576,714,573,715,596,662,599
504,291,576,290,576,313,505,314
780,192,831,192,832,213,780,213
429,320,482,319,483,339,429,341
92,194,139,193,140,217,92,218
544,478,597,477,597,500,545,502
178,168,249,168,249,190,178,189
725,214,782,214,783,237,726,238
111,168,157,167,157,192,112,193
580,503,624,502,624,524,581,525
327,461,372,460,372,484,328,485
319,194,368,194,368,217,319,216
677,676,717,675,718,701,678,703
794,677,861,676,862,702,794,703
653,500,697,498,697,519,654,521
448,484,493,482,494,504,449,506
285,294,329,293,329,316,285,317
891,677,945,676,945,700,892,702
629,168,668,168,668,189,629,189
39,194,88,195,88,220,39,219
938,678,984,676,985,701,939,703
569,167,624,167,624,190,569,190
744,192,784,191,785,212,744,213
243,168,312,167,312,189,243,189
735,678,772,676,773,701,736,703
500,482,541,481,542,503,501,504
358,435,418,433,418,457,359,458
715,148,742,146,743,165,716,167
567,149,597,148,597,167,567,168
